,One More Jack,Bold Star,Extra Time,Terbium,Dexter You Devil,Deep Speed,Picargo
07-01-2023 12:41:36.339235,"(6.0, 12.0, 11.541666666666666)","(20.0, 23.0, 22.103448275862068)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.583333333333334)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:37.348624,"(6.0, 12.0, 11.78)","(20.0, 23.0, 22.103448275862068)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.583333333333334)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:38.267029,"(6.0, 12.0, 11.78)","(20.0, 23.0, 22.103448275862068)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.583333333333334)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:39.238516,"(6.0, 12.0, 11.78)","(20.0, 23.0, 22.103448275862068)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.583333333333334)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:40.305070,"(6.0, 12.0, 11.78)","(20.0, 23.0, 22.103448275862068)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.583333333333334)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:41.305507,"(6.0, 12.0, 11.78)","(20.0, 23.0, 22.103448275862068)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.583333333333334)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:42.232024,"(6.0, 12.0, 11.78)","(20.0, 23.0, 22.103448275862068)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.583333333333334)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:43.233782,"(6.0, 12.0, 11.78)","(20.0, 23.0, 22.103448275862068)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.583333333333334)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:44.298342,"(6.0, 12.0, 11.78)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.583333333333334)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:45.438264,"(6.0, 12.0, 11.521739130434783)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.0, 12.318181818181818)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:46.539916,"(6.0, 12.0, 10.631578947368421)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.276923076923076)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 12.5, 11.863636363636363)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:47.721265,"(6.0, 11.5, 11.3125)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.430769230769231)","(101.0, 170.0, 116.66666666666667)","(7.5, 12.0, 11.863636363636363)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:48.821589,"(6.0, 11.5, 11.3125)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.433333333333334)","(101.0, 170.0, 116.66666666666667)","(7.5, 12.0, 11.863636363636363)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:49.758849,"(6.5, 11.5, 11.285714285714285)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.433333333333334)","(101.0, 170.0, 116.66666666666667)","(7.5, 12.0, 11.863636363636363)","(1.75, 1.86, 1.8518181818181818)"
07-01-2023 12:41:50.744805,"(6.5, 11.5, 11.285714285714285)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.433333333333334)","(101.0, 170.0, 116.66666666666667)","(7.5, 12.0, 10.204081632653061)","(1.75, 1.86, 1.8457142857142859)"
07-01-2023 12:41:51.725411,"(6.5, 12.0, 10.857142857142858)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.433333333333334)","(101.0, 170.0, 116.66666666666667)","(7.5, 12.0, 10.307692307692308)","(1.75, 1.85, 1.8378571428571429)"
07-01-2023 12:41:52.794970,"(6.5, 12.0, 10.857142857142858)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.433333333333334)","(101.0, 170.0, 116.66666666666667)","(7.5, 12.0, 10.307692307692308)","(1.75, 1.84, 1.8378571428571429)"
07-01-2023 12:41:53.776717,"(6.5, 12.0, 10.857142857142858)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.433333333333334)","(101.0, 170.0, 116.66666666666667)","(7.5, 12.0, 10.75)","(1.75, 1.84, 1.8378571428571429)"
07-01-2023 12:41:54.765323,"(6.5, 12.0, 10.857142857142858)","(20.0, 22.0, 21.941176470588236)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.433333333333334)","(101.0, 170.0, 116.66666666666667)","(7.5, 11.5, 10.6)","(1.75, 1.84, 1.8378571428571429)"
07-01-2023 12:41:55.709022,"(6.5, 12.0, 10.857142857142858)","(20.0, 22.0, 21.842105263157894)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.433333333333334)","(101.0, 170.0, 116.66666666666667)","(7.5, 11.5, 10.6)","(1.75, 1.84, 1.840232558139535)"
07-01-2023 12:41:56.683130,"(6.5, 12.0, 10.8)","(20.0, 22.0, 21.842105263157894)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.433333333333334)","(101.0, 170.0, 116.66666666666667)","(7.5, 11.5, 10.6)","(1.75, 1.85, 1.8441935483870968)"
07-01-2023 12:41:57.747959,"(6.5, 12.0, 10.8)","(20.0, 22.0, 21.842105263157894)","(6.0, 9.6, 9.384615384615383)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 116.66666666666667)","(7.5, 11.5, 12.8)","(1.75, 1.85, 1.832)"
07-01-2023 12:41:58.688263,"(6.5, 12.0, 10.76923076923077)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 116.66666666666667)","(7.5, 13.5, 12.4)","(1.75, 1.85, 1.8226315789473684)"
07-01-2023 12:41:59.746238,"(6.5, 12.0, 10.76923076923077)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 116.66666666666667)","(7.5, 14.0, 12.4)","(1.75, 1.85, 1.8250000000000002)"
07-01-2023 12:42:00.776237,"(6.5, 12.0, 10.76923076923077)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 116.66666666666667)","(7.5, 14.0, 12.4)","(1.75, 1.84, 1.82125)"
07-01-2023 12:42:01.878549,"(6.5, 12.0, 10.76923076923077)","(20.0, 22.0, 21.88235294117647)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 12.4)","(1.75, 1.84, 1.820909090909091)"
07-01-2023 12:42:03.008233,"(6.5, 12.0, 10.434782608695652)","(20.0, 22.0, 21.88235294117647)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 12.0)","(1.75, 1.83, 1.820909090909091)"
07-01-2023 12:42:04.161764,"(6.5, 12.0, 10.434782608695652)","(20.0, 22.0, 21.88235294117647)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 12.863636363636363)","(1.75, 1.83, 1.820909090909091)"
07-01-2023 12:42:05.178412,"(6.5, 12.0, 10.909090909090908)","(20.0, 22.0, 21.88235294117647)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 13.5, 12.863636363636363)","(1.75, 1.83, 1.820909090909091)"
07-01-2023 12:42:06.178044,"(6.5, 12.0, 10.875)","(20.0, 22.0, 21.88235294117647)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 13.5, 11.576923076923077)","(1.75, 1.83, 1.820909090909091)"
07-01-2023 12:42:07.103376,"(6.5, 12.0, 10.65)","(20.0, 22.0, 21.88235294117647)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 11.576923076923077)","(1.75, 1.83, 1.820909090909091)"
07-01-2023 12:42:08.103063,"(6.5, 12.0, 10.65)","(20.0, 22.0, 21.88235294117647)","(6.0, 9.6, 9.438461538461539)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 11.789473684210526)","(1.75, 1.83, 1.820909090909091)"
07-01-2023 12:42:09.125557,"(6.5, 12.0, 10.65)","(20.0, 22.0, 21.88235294117647)","(6.0, 9.4, 9.281481481481482)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 11.375)","(1.75, 1.83, 1.820909090909091)"
07-01-2023 12:42:10.143080,"(6.5, 12.0, 10.65)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.4, 9.237037037037037)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 11.375)","(1.75, 1.83, 1.820909090909091)"
07-01-2023 12:42:11.159407,"(6.5, 12.0, 10.65)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.4, 9.237037037037037)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 11.375)","(1.75, 1.83, 1.820909090909091)"
07-01-2023 12:42:12.105745,"(6.5, 12.0, 10.65)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.4, 9.237037037037037)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 11.433333333333334)","(1.75, 1.83, 1.816923076923077)"
07-01-2023 12:42:13.059616,"(6.5, 12.0, 11.478947368421053)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.4, 9.237037037037037)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 122.0)","(7.5, 14.0, 11.433333333333334)","(1.75, 1.84, 1.8144444444444445)"
07-01-2023 12:42:14.133871,"(6.5, 12.0, 11.23846153846154)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.4, 9.266666666666667)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 120.9090909090909)","(7.5, 14.0, 11.375)","(1.75, 1.83, 1.8144444444444445)"
07-01-2023 12:42:15.173993,"(6.5, 12.0, 10.272727272727273)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.4, 9.266666666666667)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 120.9090909090909)","(7.5, 14.0, 11.375)","(1.75, 1.83, 1.8146153846153847)"
07-01-2023 12:42:16.263019,"(6.5, 12.0, 10.272727272727273)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.4, 9.36923076923077)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 120.9090909090909)","(7.5, 14.0, 12.09090909090909)","(1.75, 1.83, 1.8146153846153847)"
07-01-2023 12:42:17.302858,"(6.5, 12.0, 10.272727272727273)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.6, 9.36923076923077)","(8.0, 9.8, 9.411764705882353)","(101.0, 170.0, 124.28571428571429)","(7.5, 14.0, 12.375)","(1.75, 1.83, 1.8146153846153847)"
07-01-2023 12:42:18.313769,"(6.5, 11.5, 10.5)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.6, 9.32)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.375)","(1.75, 1.83, 1.8146153846153847)"
07-01-2023 12:42:19.330141,"(6.5, 11.5, 10.5)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.6, 9.32)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.375)","(1.75, 1.83, 1.8146153846153847)"
07-01-2023 12:42:20.416625,"(6.5, 11.5, 10.5)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.6, 9.32)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.375)","(1.75, 1.83, 1.8178787878787879)"
07-01-2023 12:42:21.464544,"(6.5, 11.5, 10.5)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.6, 9.32)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.833333333333332)","(1.75, 1.83, 1.8254545454545454)"
07-01-2023 12:42:22.531749,"(6.5, 11.5, 10.5)","(20.0, 22.0, 21.833333333333332)","(6.0, 9.6, 9.08148148148148)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.833333333333332)","(1.75, 1.83, 1.8254545454545454)"
07-01-2023 12:42:23.529649,"(6.5, 11.5, 10.5)","(20.0, 23.0, 22.666666666666668)","(6.0, 9.6, 9.08148148148148)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.833333333333332)","(1.75, 1.83, 1.830909090909091)"
07-01-2023 12:42:24.505916,"(6.5, 11.0, 10.692307692307692)","(20.0, 23.0, 22.363636363636363)","(6.0, 9.6, 9.08148148148148)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.458333333333334)","(1.75, 1.84, 1.830212765957447)"
07-01-2023 12:42:25.498427,"(6.5, 11.0, 10.692307692307692)","(20.0, 23.0, 22.363636363636363)","(6.0, 9.6, 9.08148148148148)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.458333333333334)","(1.75, 1.84, 1.830212765957447)"
07-01-2023 12:42:26.508862,"(6.5, 11.0, 10.314285714285715)","(20.0, 23.0, 22.363636363636363)","(6.0, 9.6, 9.08148148148148)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.458333333333334)","(1.75, 1.84, 1.8231168831168831)"
07-01-2023 12:42:27.579414,"(6.5, 11.0, 10.314285714285715)","(20.0, 23.0, 22.363636363636363)","(6.0, 9.6, 8.9)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.458333333333334)","(1.75, 1.84, 1.8231168831168831)"
07-01-2023 12:42:28.672352,"(6.5, 11.0, 10.314285714285715)","(20.0, 23.0, 22.363636363636363)","(6.0, 9.6, 8.9)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.5, 12.555555555555555)","(1.75, 1.84, 1.8231168831168831)"
07-01-2023 12:42:29.710725,"(6.5, 11.0, 10.314285714285715)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.6, 8.9)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8231168831168831)"
07-01-2023 12:42:30.635053,"(6.5, 10.5, 9.961538461538462)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.6, 8.872727272727273)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8231168831168831)"
07-01-2023 12:42:31.575911,"(6.5, 10.5, 10.1)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.6, 8.872727272727273)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8231168831168831)"
07-01-2023 12:42:32.640531,"(6.5, 10.5, 10.1)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.6, 8.959999999999999)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8248979591836736)"
07-01-2023 12:42:33.656045,"(6.5, 10.5, 10.1)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.2, 8.959999999999999)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8248979591836736)"
07-01-2023 12:42:34.697822,"(6.5, 10.5, 10.325)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.784615384615384)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8248979591836736)"
07-01-2023 12:42:35.675826,"(6.5, 11.0, 10.557894736842105)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.784615384615384)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8248979591836736)"
07-01-2023 12:42:36.666349,"(6.5, 11.0, 10.454545454545455)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.784615384615384)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8248979591836736)"
07-01-2023 12:42:37.680478,"(6.5, 11.0, 10.454545454545455)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.784615384615384)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8248979591836736)"
07-01-2023 12:42:38.738247,"(6.5, 11.0, 10.454545454545455)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.784615384615384)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8248979591836736)"
07-01-2023 12:42:39.748787,"(6.5, 11.0, 10.454545454545455)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.784615384615384)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8248979591836736)"
07-01-2023 12:42:40.721216,"(6.5, 11.0, 10.454545454545455)","(20.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.784615384615384)","(8.0, 9.8, 9.411764705882353)","(101.0, 160.0, 124.28571428571429)","(7.5, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8325641025641026)"
07-01-2023 12:42:41.739034,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.784615384615384)","(8.0, 9.8, 9.44)","(101.0, 160.0, 124.28571428571429)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8325641025641026)"
07-01-2023 12:42:42.834042,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.784615384615384)","(8.0, 9.6, 9.36)","(101.0, 160.0, 124.28571428571429)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.84, 1.8395454545454546)"
07-01-2023 12:42:43.908758,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 8.8, 8.719999999999999)","(8.0, 9.6, 9.36)","(101.0, 160.0, 124.28571428571429)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.85, 1.8402439024390245)"
07-01-2023 12:42:44.976012,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.719999999999999)","(8.0, 9.6, 9.36)","(101.0, 160.0, 124.28571428571429)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.85, 1.8402439024390245)"
07-01-2023 12:42:46.025781,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.685714285714285)","(8.0, 9.6, 9.36)","(101.0, 160.0, 124.28571428571429)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.85, 1.8402439024390245)"
07-01-2023 12:42:47.101637,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.685714285714285)","(8.0, 9.6, 9.36)","(101.0, 160.0, 124.28571428571429)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.85, 1.8402439024390245)"
07-01-2023 12:42:48.078250,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.685714285714285)","(8.0, 9.6, 9.333333333333332)","(101.0, 160.0, 124.28571428571429)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.85, 1.8402439024390245)"
07-01-2023 12:42:49.044508,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 9.0, 8.685714285714285)","(8.0, 9.6, 9.333333333333332)","(101.0, 160.0, 124.28571428571429)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.85, 1.8402439024390245)"
07-01-2023 12:42:50.001841,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 8.8, 8.65)","(8.0, 9.6, 9.36)","(101.0, 160.0, 130.0)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.85, 1.844)"
07-01-2023 12:42:50.972178,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 8.8, 8.65)","(8.0, 9.6, 9.36)","(101.0, 160.0, 130.0)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.86, 1.8431250000000001)"
07-01-2023 12:42:51.965264,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 8.8, 8.65)","(8.0, 9.6, 9.36)","(101.0, 160.0, 130.0)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.86, 1.8431250000000001)"
07-01-2023 12:42:52.951622,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 8.8, 8.65)","(8.0, 9.6, 9.36)","(101.0, 160.0, 130.0)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.86, 1.8431250000000001)"
07-01-2023 12:42:53.954956,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 8.8, 8.65)","(8.0, 9.6, 9.309090909090909)","(101.0, 160.0, 130.0)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.86, 1.8431250000000001)"
07-01-2023 12:42:54.920111,"(6.5, 11.0, 10.454545454545455)","(19.0, 23.0, 22.428571428571427)","(6.0, 8.8, 8.600000000000001)","(8.0, 9.6, 9.309090909090909)","(101.0, 160.0, 130.0)","(8.0, 13.0, 12.166666666666666)","(1.75, 1.86, 1.8431250000000001)"
