,One More Jack,Bold Star,Extra Time,Terbium,Dexter You Devil,Deep Speed,Picargo
07-01-2023 12:46:01.621500,"(7.0, 11.0, 10.833333333333334)","(18.0, 23.0, 21.3125)","(6.5, 9.6, 9.23076923076923)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 125.0)","(8.5, 13.5, 12.38888888888889)","(1.65, 1.81, 1.8129411764705883)"
07-01-2023 12:46:02.637514,"(7.0, 11.0, 10.833333333333334)","(18.0, 23.0, 21.3125)","(6.5, 9.6, 9.23076923076923)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 125.0)","(8.5, 13.5, 11.416666666666666)","(1.65, 1.82, 1.8123076923076924)"
07-01-2023 12:46:03.705026,"(7.0, 11.0, 10.833333333333334)","(18.0, 23.0, 21.3125)","(6.5, 9.6, 9.3)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 125.0)","(8.5, 13.5, 11.9375)","(1.65, 1.82, 1.8123076923076924)"
07-01-2023 12:46:04.960286,"(7.0, 11.0, 10.833333333333334)","(18.0, 23.0, 20.923076923076923)","(6.5, 9.4, 9.153846153846153)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 125.0)","(8.5, 13.5, 11.9375)","(1.65, 1.82, 1.8123076923076924)"
07-01-2023 12:46:06.150187,"(7.0, 11.0, 10.833333333333334)","(18.0, 23.0, 20.923076923076923)","(6.5, 9.4, 9.153846153846153)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 125.0)","(8.5, 13.5, 11.9375)","(1.65, 1.82, 1.8172602739726027)"
07-01-2023 12:46:07.161536,"(7.0, 11.0, 10.833333333333334)","(18.0, 23.0, 20.923076923076923)","(6.5, 9.4, 9.153846153846153)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 125.0)","(8.5, 13.5, 11.9375)","(1.65, 1.82, 1.8172602739726027)"
07-01-2023 12:46:08.295379,"(7.0, 11.0, 10.833333333333334)","(18.0, 23.0, 20.163265306122447)","(6.5, 9.4, 9.56078431372549)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 138.88888888888889)","(8.5, 13.5, 11.576923076923077)","(1.65, 1.82, 1.8172602739726027)"
07-01-2023 12:46:09.416491,"(7.0, 11.0, 10.967532467532468)","(18.0, 22.0, 20.163265306122447)","(6.5, 9.6, 9.56078431372549)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 138.88888888888889)","(8.5, 13.5, 11.576923076923077)","(1.65, 1.82, 1.8172602739726027)"
07-01-2023 12:46:10.569046,"(7.0, 11.0, 10.967532467532468)","(18.0, 22.0, 20.163265306122447)","(6.5, 9.6, 9.540740740740741)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 138.88888888888889)","(8.5, 13.5, 12.2)","(1.65, 1.82, 1.818108108108108)"
07-01-2023 12:46:11.831658,"(7.0, 11.0, 10.967532467532468)","(18.0, 21.0, 20.8)","(6.5, 9.6, 9.540740740740741)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 138.88888888888889)","(8.5, 13.0, 12.0)","(1.65, 1.83, 1.818108108108108)"
07-01-2023 12:46:12.914662,"(7.0, 11.0, 10.967532467532468)","(18.0, 21.0, 20.8)","(6.5, 9.6, 9.540740740740741)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 138.88888888888889)","(8.5, 13.0, 12.454545454545455)","(1.65, 1.83, 1.818108108108108)"
07-01-2023 12:46:13.984268,"(7.0, 11.0, 10.967532467532468)","(18.0, 21.0, 20.8)","(6.5, 9.6, 9.540740740740741)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 138.88888888888889)","(8.5, 13.0, 12.454545454545455)","(1.65, 1.83, 1.818108108108108)"
07-01-2023 12:46:15.306566,"(7.0, 11.0, 10.967532467532468)","(18.0, 21.0, 20.8)","(6.5, 9.6, 9.540740740740741)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 138.88888888888889)","(8.5, 13.0, 12.454545454545455)","(1.65, 1.83, 1.818108108108108)"
07-01-2023 12:46:16.741268,"(7.0, 11.0, 10.967532467532468)","(18.0, 21.0, 20.8)","(6.5, 9.6, 9.540740740740741)","(8.0, 9.6, 9.355555555555554)","(101.0, 150.0, 138.88888888888889)","(8.5, 13.0, 12.777777777777779)","(1.65, 1.83, 1.804769230769231)"
07-01-2023 12:46:17.898506,"(7.0, 11.0, 10.967532467532468)","(18.0, 21.0, 20.8)","(6.5, 9.6, 9.540740740740741)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(8.5, 13.0, 12.777777777777779)","(1.65, 1.81, 1.8070238095238096)"
07-01-2023 12:46:19.028101,"(7.0, 11.0, 10.961538461538462)","(18.0, 21.0, 20.8)","(6.5, 9.6, 9.540740740740741)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(8.5, 13.0, 12.777777777777779)","(1.65, 1.81, 1.807972972972973)"
07-01-2023 12:46:20.197307,"(7.0, 11.0, 10.964285714285714)","(18.0, 21.0, 20.8)","(6.5, 9.6, 9.540740740740741)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(8.5, 13.0, 12.6)","(1.65, 1.81, 1.8306250000000002)"
07-01-2023 12:46:21.388486,"(7.0, 11.0, 10.962025316455696)","(18.0, 21.0, 20.8)","(6.5, 9.4, 9.316666666666666)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(8.5, 13.0, 12.6)","(1.65, 1.84, 1.8222222222222222)"
07-01-2023 12:46:22.490169,"(7.0, 11.0, 10.962025316455696)","(18.0, 21.0, 20.8)","(6.5, 9.4, 9.316666666666666)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(8.5, 13.0, 12.6)","(1.65, 1.84, 1.8222222222222222)"
07-01-2023 12:46:23.513964,"(7.0, 11.0, 10.962025316455696)","(18.0, 21.0, 20.8)","(6.5, 9.4, 9.316666666666666)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(8.5, 13.0, 12.03125)","(1.65, 1.84, 1.8352873563218393)"
07-01-2023 12:46:24.509923,"(7.0, 11.0, 10.962025316455696)","(18.0, 21.0, 20.8)","(6.5, 9.2, 9.1625)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(8.5, 12.5, 12.25)","(1.65, 1.84, 1.83046511627907)"
07-01-2023 12:46:25.642932,"(7.0, 11.5, 11.348837209302326)","(18.0, 21.0, 20.8)","(6.5, 9.0, 9.089655172413792)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(8.5, 13.0, 11.714285714285714)","(1.65, 1.84, 1.8302380952380952)"
07-01-2023 12:46:26.690880,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.2, 9.089655172413792)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(9.0, 12.0, 11.555555555555555)","(1.7, 1.84, 1.8300657894736843)"
07-01-2023 12:46:27.705235,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.2, 9.060869565217391)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(9.0, 12.0, 11.555555555555555)","(1.7, 1.84, 1.8300657894736843)"
07-01-2023 12:46:28.689413,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.2, 9.060869565217391)","(8.0, 9.6, 9.34)","(101.0, 150.0, 138.0)","(9.0, 12.0, 11.555555555555555)","(1.7, 1.84, 1.8300884955752212)"
07-01-2023 12:46:29.733603,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.2, 9.060869565217391)","(8.0, 9.6, 9.34)","(101.0, 150.0, 139.0909090909091)","(9.0, 12.0, 11.555555555555555)","(1.7, 1.84, 1.8300884955752212)"
07-01-2023 12:46:30.848975,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.2, 9.060869565217391)","(8.0, 9.6, 9.34)","(101.0, 150.0, 139.0909090909091)","(9.0, 12.0, 11.555555555555555)","(1.7, 1.84, 1.83008547008547)"
07-01-2023 12:46:31.971836,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.2, 9.060869565217391)","(8.0, 9.6, 9.34)","(101.0, 150.0, 139.0909090909091)","(9.0, 12.0, 11.529411764705882)","(1.7, 1.84, 1.83008547008547)"
07-01-2023 12:46:33.039655,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.2, 9.060869565217391)","(8.0, 9.6, 9.34)","(101.0, 150.0, 139.0909090909091)","(9.0, 12.0, 11.529411764705882)","(1.7, 1.84, 1.83008547008547)"
07-01-2023 12:46:34.060894,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.2, 9.060869565217391)","(8.0, 9.6, 9.34)","(101.0, 150.0, 139.0909090909091)","(9.0, 12.0, 11.529411764705882)","(1.7, 1.84, 1.83008547008547)"
07-01-2023 12:46:35.078033,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.92)","(8.0, 9.6, 9.34)","(101.0, 150.0, 139.0909090909091)","(9.0, 12.0, 11.529411764705882)","(1.7, 1.84, 1.8300952380952382)"
07-01-2023 12:46:36.169375,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.92)","(8.0, 9.6, 9.34)","(101.0, 150.0, 139.0909090909091)","(9.0, 12.0, 11.529411764705882)","(1.7, 1.84, 1.8300787401574803)"
07-01-2023 12:46:37.269532,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.92)","(8.0, 9.6, 9.34)","(101.0, 150.0, 140.0)","(9.0, 12.0, 11.3)","(1.7, 1.84, 1.8300806451612903)"
07-01-2023 12:46:38.340098,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.92)","(8.0, 9.6, 9.34)","(101.0, 150.0, 140.0)","(9.0, 11.5, 11.3)","(1.7, 1.84, 1.8300666666666667)"
07-01-2023 12:46:39.294781,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.6, 9.34)","(101.0, 150.0, 140.0)","(9.0, 11.5, 11.3)","(1.7, 1.84, 1.8300666666666667)"
07-01-2023 12:46:40.300819,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.6, 9.34)","(101.0, 150.0, 140.0)","(9.0, 11.5, 11.3)","(1.7, 1.84, 1.8300666666666667)"
07-01-2023 12:46:41.436868,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.6, 9.34)","(101.0, 150.0, 140.0)","(9.0, 11.5, 11.3)","(1.7, 1.84, 1.8300666666666667)"
07-01-2023 12:46:42.530562,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.6, 9.375)","(101.0, 150.0, 140.0)","(9.0, 11.5, 11.3)","(1.7, 1.84, 1.8300649350649352)"
07-01-2023 12:46:43.521933,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.6, 9.399999999999999)","(101.0, 150.0, 140.0)","(9.0, 11.5, 11.3)","(1.7, 1.84, 1.8300666666666667)"
07-01-2023 12:46:44.469884,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.6, 9.399999999999999)","(101.0, 150.0, 140.0)","(9.0, 11.5, 11.3)","(1.7, 1.84, 1.8300666666666667)"
07-01-2023 12:46:45.506489,"(7.5, 11.5, 11.311111111111112)","(18.0, 21.0, 20.8)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.6, 9.126315789473685)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.3)","(1.7, 1.84, 1.8300666666666667)"
07-01-2023 12:46:46.594663,"(7.5, 11.5, 10.984848484848484)","(18.0, 22.0, 20.666666666666668)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.6, 9.126315789473685)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.3)","(1.7, 1.84, 1.8318131868131868)"
07-01-2023 12:46:47.689090,"(7.5, 11.5, 10.984848484848484)","(18.0, 22.0, 21.636363636363637)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.4, 9.114285714285714)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.3)","(1.7, 1.84, 1.8318131868131868)"
07-01-2023 12:46:48.794426,"(7.5, 11.5, 10.984848484848484)","(18.0, 22.0, 21.636363636363637)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.4, 9.114285714285714)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.3)","(1.7, 1.84, 1.8318131868131868)"
07-01-2023 12:46:49.773764,"(7.5, 11.5, 10.984848484848484)","(18.0, 22.0, 21.636363636363637)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.4, 9.114285714285714)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.3)","(1.7, 1.84, 1.8318131868131868)"
07-01-2023 12:46:50.872380,"(7.5, 11.5, 10.984848484848484)","(18.0, 22.0, 21.636363636363637)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.4, 9.114285714285714)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.3)","(1.7, 1.84, 1.8318131868131868)"
07-01-2023 12:46:51.986549,"(7.5, 11.5, 10.984848484848484)","(18.0, 22.0, 21.636363636363637)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.4, 9.114285714285714)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.3)","(1.7, 1.84, 1.8318131868131868)"
07-01-2023 12:46:53.089611,"(7.5, 11.5, 10.984848484848484)","(18.0, 22.0, 21.636363636363637)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.4, 9.20952380952381)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.3)","(1.7, 1.84, 1.8318131868131868)"
07-01-2023 12:46:54.156797,"(7.5, 11.5, 10.984848484848484)","(18.0, 22.0, 21.636363636363637)","(7.0, 9.0, 8.88888888888889)","(8.0, 9.4, 9.20952380952381)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.3)","(1.7, 1.84, 1.8318131868131868)"
07-01-2023 12:46:55.237552,"(7.5, 11.5, 10.984848484848484)","(18.0, 22.0, 21.636363636363637)","(7.0, 9.0, 8.869565217391305)","(8.0, 9.4, 9.24)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.342105263157894)","(1.7, 1.84, 1.8355731225296443)"
07-01-2023 12:46:56.237820,"(7.5, 11.5, 10.987179487179487)","(18.0, 22.0, 21.733333333333334)","(7.0, 9.0, 8.8)","(8.0, 9.4, 9.24)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.342105263157894)","(1.7, 1.84, 1.8368115942028986)"
07-01-2023 12:46:57.248662,"(7.5, 11.5, 10.987179487179487)","(18.0, 23.0, 22.0)","(7.0, 9.0, 8.781818181818181)","(8.0, 9.4, 9.24)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.342105263157894)","(1.7, 1.84, 1.8402251023192362)"
07-01-2023 12:46:58.326894,"(7.5, 11.5, 10.987179487179487)","(18.0, 23.0, 22.0)","(7.0, 9.0, 8.781818181818181)","(8.0, 9.4, 9.206896551724139)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.342105263157894)","(1.7, 1.85, 1.8402251023192362)"
07-01-2023 12:46:59.461500,"(7.5, 11.5, 10.987179487179487)","(18.0, 23.0, 22.0)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.145454545454546)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.342105263157894)","(1.7, 1.85, 1.8402251023192362)"
07-01-2023 12:47:00.572064,"(7.5, 11.5, 10.987179487179487)","(18.0, 23.0, 22.0)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.133333333333333)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.208333333333334)","(1.7, 1.85, 1.8318722327640735)"
07-01-2023 12:47:01.661495,"(7.5, 11.5, 10.987179487179487)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.133333333333333)","(101.0, 150.0, 125.0)","(8.5, 11.5, 11.147058823529411)","(1.7, 1.85, 1.8348366013071895)"
07-01-2023 12:47:02.684543,"(7.5, 11.5, 10.987179487179487)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.133333333333333)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.119047619047619)","(1.7, 1.84, 1.8348366013071895)"
07-01-2023 12:47:03.710979,"(7.5, 11.5, 10.963414634146341)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.2)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.119047619047619)","(1.7, 1.84, 1.8348366013071895)"
07-01-2023 12:47:04.729017,"(7.5, 11.5, 10.963414634146341)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.2)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.178571428571429)","(1.7, 1.84, 1.8346835443037977)"
07-01-2023 12:47:05.730543,"(7.5, 11.5, 10.963414634146341)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.2)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.178571428571429)","(1.7, 1.84, 1.8346835443037977)"
07-01-2023 12:47:06.687388,"(7.5, 11.5, 10.963414634146341)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.2)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.178571428571429)","(1.7, 1.84, 1.8278767123287671)"
07-01-2023 12:47:07.678643,"(7.5, 11.5, 10.963414634146341)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.2)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.178571428571429)","(1.7, 1.84, 1.8278767123287671)"
07-01-2023 12:47:08.781752,"(7.5, 11.5, 10.963414634146341)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.733333333333333)","(8.0, 9.4, 9.2)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.178571428571429)","(1.7, 1.84, 1.828867924528302)"
07-01-2023 12:47:09.833906,"(7.5, 11.5, 10.963414634146341)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.257142857142858)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.178571428571429)","(1.7, 1.84, 1.828867924528302)"
07-01-2023 12:47:10.918088,"(7.5, 11.5, 10.963414634146341)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.257142857142858)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.178571428571429)","(1.7, 1.84, 1.8329508196721311)"
07-01-2023 12:47:11.943689,"(7.5, 11.5, 10.963414634146341)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.257142857142858)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.25)","(1.7, 1.84, 1.8329670329670331)"
07-01-2023 12:47:12.921564,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 21.58823529411765)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.304761904761905)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.25)","(1.7, 1.84, 1.8304832713754648)"
07-01-2023 12:47:13.983347,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 21.76923076923077)","(7.0, 9.0, 8.78)","(8.0, 9.4, 9.304761904761905)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.25)","(1.7, 1.84, 1.8304832713754648)"
07-01-2023 12:47:15.119433,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 21.76923076923077)","(7.0, 9.0, 8.78)","(8.0, 9.4, 9.304761904761905)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.25)","(1.7, 1.84, 1.8304832713754648)"
07-01-2023 12:47:16.245346,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 21.76923076923077)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.257142857142858)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.25)","(1.7, 1.84, 1.8304832713754648)"
07-01-2023 12:47:17.365408,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 21.76923076923077)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.257142857142858)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.25)","(1.7, 1.84, 1.8324229074889868)"
07-01-2023 12:47:18.430889,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 21.76923076923077)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.257142857142858)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.25)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:19.407745,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 21.76923076923077)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.257142857142858)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.25)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:20.416280,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 21.76923076923077)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.1)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:21.404960,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.1)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:22.416746,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.1)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:23.343891,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.1)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:24.339289,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.1)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:25.423907,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.1)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:26.537376,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.1)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:27.627923,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.1)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:28.581383,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.1)","(101.0, 140.0, 125.71428571428571)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8322608695652174)"
07-01-2023 12:47:29.610860,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.75)","(8.0, 9.4, 9.08)","(101.0, 140.0, 123.33333333333333)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.835409836065574)"
07-01-2023 12:47:30.733872,"(7.5, 11.5, 11.013513513513514)","(18.0, 23.0, 22.25)","(7.0, 9.0, 8.672727272727272)","(8.0, 9.4, 9.08)","(101.0, 140.0, 132.5)","(8.5, 11.5, 11.357142857142858)","(1.7, 1.84, 1.8343650793650794)"
