,One More Jack,Bold Star,Extra Time,Terbium,Dexter You Devil,Deep Speed,Picargo
07-01-2023 12:50:29.678413,"(8.0, 11.5, 11.267241379310345)","(18.0, 23.0, 22.263157894736842)","(7.0, 9.2, 9.07857142857143)","(8.0, 9.6, 9.308108108108108)","(101.0, 190.0, 180.0)","(8.5, 9.6, 9.44)","(1.7, 1.86, 1.8485561497326204)"
07-01-2023 12:50:30.611288,"(8.0, 11.5, 11.303921568627452)","(18.0, 24.0, 22.428571428571427)","(7.0, 9.2, 9.07857142857143)","(8.0, 9.6, 9.33)","(101.0, 190.0, 180.0)","(8.5, 9.6, 9.44)","(1.7, 1.85, 1.8484438040345823)"
07-01-2023 12:50:31.678702,"(8.0, 11.5, 11.303921568627452)","(18.0, 24.0, 22.58823529411765)","(7.0, 9.2, 8.966666666666667)","(8.0, 9.6, 9.33)","(101.0, 190.0, 180.0)","(8.5, 9.6, 9.44)","(1.7, 1.85, 1.8484438040345823)"
07-01-2023 12:50:32.758338,"(8.0, 11.5, 11.344444444444445)","(18.0, 24.0, 22.58823529411765)","(7.0, 9.2, 8.966666666666667)","(8.0, 9.6, 9.357575757575757)","(101.0, 190.0, 180.0)","(8.5, 9.6, 9.44)","(1.7, 1.85, 1.8484438040345823)"
07-01-2023 12:50:33.821091,"(8.0, 11.5, 11.367924528301886)","(18.0, 24.0, 22.58823529411765)","(7.0, 9.2, 8.966666666666667)","(8.0, 9.6, 9.379310344827585)","(101.0, 190.0, 180.0)","(8.5, 9.6, 9.406896551724138)","(1.7, 1.85, 1.8484438040345823)"
07-01-2023 12:50:34.852016,"(8.0, 11.5, 11.367924528301886)","(18.0, 24.0, 22.571428571428573)","(7.0, 9.2, 8.966666666666667)","(8.0, 9.6, 9.379310344827585)","(101.0, 190.0, 180.0)","(8.5, 9.6, 9.406896551724138)","(1.7, 1.85, 1.8484438040345823)"
07-01-2023 12:50:35.815155,"(8.0, 11.5, 11.367924528301886)","(18.0, 23.0, 22.75)","(7.0, 9.2, 9.064)","(8.0, 9.6, 9.379310344827585)","(101.0, 190.0, 180.0)","(8.5, 9.6, 9.329411764705883)","(1.7, 1.85, 1.845217391304348)"
07-01-2023 12:50:36.901953,"(8.0, 11.5, 11.367924528301886)","(18.0, 23.0, 22.5)","(7.0, 9.2, 9.084745762711863)","(8.0, 9.6, 9.417142857142856)","(101.0, 190.0, 180.0)","(8.5, 9.4, 9.266666666666666)","(1.7, 1.86, 1.845217391304348)"
07-01-2023 12:50:37.998103,"(8.0, 11.5, 11.367924528301886)","(18.0, 23.0, 22.357142857142858)","(7.0, 9.2, 9.1)","(8.0, 9.6, 9.406060606060606)","(101.0, 190.0, 180.0)","(8.5, 9.4, 9.216666666666667)","(1.7, 1.86, 1.845217391304348)"
07-01-2023 12:50:39.148518,"(8.0, 11.5, 11.367924528301886)","(18.0, 23.0, 22.357142857142858)","(7.0, 9.2, 9.113846153846154)","(8.0, 9.6, 9.406060606060606)","(101.0, 190.0, 180.0)","(8.5, 9.4, 9.038805970149253)","(1.7, 1.86, 1.8445569620253166)"
07-01-2023 12:50:40.176699,"(8.0, 12.0, 11.606060606060606)","(18.0, 23.0, 22.470588235294116)","(7.0, 9.2, 9.113846153846154)","(8.0, 9.6, 9.406060606060606)","(101.0, 190.0, 180.0)","(8.5, 9.2, 8.914285714285715)","(1.7, 1.86, 1.8531343283582091)"
07-01-2023 12:50:41.118959,"(8.0, 12.0, 11.621951219512194)","(18.0, 23.0, 22.75)","(7.0, 9.4, 9.1875)","(8.0, 9.6, 9.4125)","(101.0, 190.0, 181.0)","(8.5, 9.0, 9.077894736842104)","(1.7, 1.86, 1.852763157894737)"
07-01-2023 12:50:42.070011,"(8.0, 12.0, 11.574074074074074)","(18.0, 23.0, 22.9)","(7.0, 9.4, 9.116666666666667)","(8.0, 9.6, 9.36)","(101.0, 190.0, 181.0)","(8.5, 9.2, 9.117647058823529)","(1.7, 1.86, 1.852763157894737)"
07-01-2023 12:50:43.137704,"(8.0, 12.0, 11.574074074074074)","(18.0, 23.0, 22.9)","(7.0, 9.4, 9.116666666666667)","(8.0, 9.6, 9.36)","(101.0, 190.0, 181.0)","(8.5, 9.2, 9.117647058823529)","(1.7, 1.86, 1.852763157894737)"
07-01-2023 12:50:44.256885,"(8.0, 12.0, 11.574074074074074)","(18.0, 23.0, 22.9)","(7.0, 9.4, 9.116666666666667)","(8.0, 9.6, 9.36)","(101.0, 190.0, 181.0)","(8.5, 9.2, 9.117647058823529)","(1.7, 1.86, 1.852763157894737)"
07-01-2023 12:50:45.321512,"(8.0, 12.0, 11.574074074074074)","(18.0, 23.0, 22.9)","(7.0, 9.4, 9.175)","(7.5, 9.6, 9.463636363636363)","(101.0, 190.0, 181.0)","(8.0, 9.2, 9.117647058823529)","(1.75, 1.86, 1.852763157894737)"
07-01-2023 12:50:46.293460,"(8.0, 12.0, 11.574074074074074)","(18.0, 23.0, 22.9)","(7.0, 9.4, 9.175)","(7.5, 9.6, 9.463636363636363)","(101.0, 190.0, 181.0)","(8.0, 9.2, 9.27142857142857)","(1.75, 1.86, 1.8393548387096774)"
07-01-2023 12:50:47.486491,"(8.0, 12.0, 11.574074074074074)","(18.0, 23.0, 22.9)","(7.0, 9.4, 9.147368421052631)","(7.5, 9.6, 9.442105263157893)","(101.0, 190.0, 181.0)","(8.0, 9.4, 9.28695652173913)","(1.75, 1.84, 1.8440350877192984)"
07-01-2023 12:50:48.669885,"(8.0, 12.0, 11.583333333333334)","(19.0, 23.0, 22.9)","(7.0, 9.4, 9.147368421052631)","(7.5, 9.6, 9.419607843137255)","(101.0, 190.0, 181.0)","(8.0, 9.6, 9.274074074074074)","(1.75, 1.85, 1.842486187845304)"
07-01-2023 12:50:49.782409,"(8.0, 12.0, 11.574074074074074)","(19.0, 23.0, 22.896551724137932)","(7.0, 9.4, 9.191304347826087)","(7.5, 9.6, 9.419607843137255)","(101.0, 190.0, 181.0)","(8.0, 9.6, 9.402247191011236)","(1.75, 1.85, 1.842486187845304)"
07-01-2023 12:50:50.834885,"(8.0, 12.0, 11.583333333333334)","(19.0, 23.0, 22.896551724137932)","(7.0, 9.4, 9.210526315789474)","(7.5, 9.6, 9.329411764705881)","(101.0, 190.0, 172.0)","(8.0, 9.6, 9.272727272727273)","(1.75, 1.85, 1.8428125000000002)"
07-01-2023 12:50:51.910542,"(8.0, 12.0, 11.595238095238095)","(19.0, 23.0, 22.896551724137932)","(7.0, 9.4, 9.210526315789474)","(7.5, 9.6, 9.329411764705881)","(101.0, 190.0, 172.0)","(8.0, 9.4, 9.230769230769232)","(1.75, 1.85, 1.8428125000000002)"
07-01-2023 12:50:52.958670,"(8.0, 12.0, 11.595238095238095)","(19.0, 23.0, 22.91176470588235)","(7.0, 9.4, 9.166666666666666)","(7.5, 9.6, 9.329411764705881)","(101.0, 190.0, 172.0)","(8.0, 9.4, 9.486666666666666)","(1.75, 1.85, 1.8400862068965518)"
07-01-2023 12:50:54.046132,"(8.0, 12.0, 11.595238095238095)","(19.0, 23.0, 22.775)","(7.0, 9.4, 9.166666666666666)","(7.5, 9.6, 9.329411764705881)","(101.0, 190.0, 172.0)","(8.0, 9.6, 9.445454545454545)","(1.75, 1.85, 1.8400862068965518)"
07-01-2023 12:50:55.193544,"(8.0, 12.0, 11.583333333333334)","(19.0, 23.0, 22.775)","(7.0, 9.4, 9.133333333333333)","(7.5, 9.6, 9.3375)","(101.0, 190.0, 172.0)","(8.0, 9.6, 9.445454545454545)","(1.75, 1.85, 1.8416666666666668)"
07-01-2023 12:50:56.222669,"(8.0, 12.0, 11.61111111111111)","(19.0, 23.0, 22.775)","(7.0, 9.2, 9.133333333333333)","(7.5, 9.4, 9.3)","(101.0, 190.0, 172.0)","(8.0, 9.6, 9.445454545454545)","(1.75, 1.85, 1.8397707736389686)"
07-01-2023 12:50:57.178425,"(8.0, 12.0, 11.61111111111111)","(19.0, 23.0, 22.684210526315788)","(7.0, 9.2, 9.088888888888889)","(7.5, 9.4, 9.3)","(101.0, 190.0, 172.0)","(8.0, 9.6, 9.4625)","(1.75, 1.84, 1.839632768361582)"
07-01-2023 12:50:58.136862,"(8.0, 12.0, 11.61111111111111)","(19.0, 23.0, 22.333333333333332)","(7.0, 9.2, 9.088888888888889)","(7.5, 9.4, 9.283333333333333)","(101.0, 190.0, 172.0)","(8.0, 9.6, 9.4625)","(1.75, 1.84, 1.8481132075471698)"
07-01-2023 12:50:59.149558,"(8.0, 12.0, 11.61111111111111)","(19.0, 23.0, 22.571428571428573)","(7.0, 9.2, 9.088888888888889)","(7.5, 9.6, 9.39090909090909)","(101.0, 190.0, 172.0)","(8.0, 9.6, 9.855555555555556)","(1.75, 1.85, 1.8184126984126985)"
07-01-2023 12:51:00.275608,"(8.0, 12.0, 11.78)","(19.0, 23.0, 22.772727272727273)","(7.0, 9.4, 9.27878787878788)","(7.5, 9.6, 9.39090909090909)","(101.0, 190.0, 175.0)","(8.0, 10.0, 9.850000000000001)","(1.75, 1.82, 1.8157352941176472)"
07-01-2023 12:51:01.258046,"(8.0, 12.0, 11.833333333333334)","(19.0, 23.0, 22.807692307692307)","(7.0, 9.4, 9.248648648648649)","(7.5, 9.6, 9.39090909090909)","(101.0, 190.0, 175.0)","(8.0, 10.5, 9.911111111111111)","(1.75, 1.82, 1.8176923076923077)"
07-01-2023 12:51:02.192235,"(8.0, 12.0, 11.78)","(19.0, 23.0, 22.708333333333332)","(7.0, 9.4, 9.248648648648649)","(7.5, 9.6, 9.337142857142856)","(101.0, 190.0, 175.0)","(8.0, 10.0, 9.911111111111111)","(1.75, 1.82, 1.8123809523809524)"
07-01-2023 12:51:03.146505,"(8.0, 12.0, 11.78)","(19.0, 23.0, 22.708333333333332)","(7.0, 9.4, 9.248648648648649)","(7.5, 9.6, 9.337142857142856)","(101.0, 170.0, 165.0)","(8.0, 10.5, 9.83125)","(1.75, 1.82, 1.8123809523809524)"
07-01-2023 12:51:04.188231,"(8.0, 12.0, 11.78)","(19.0, 23.0, 22.372093023255815)","(7.0, 9.4, 9.248648648648649)","(7.5, 9.6, 9.386046511627907)","(101.0, 170.0, 165.0)","(8.0, 10.0, 9.83125)","(1.75, 1.82, 1.8123809523809524)"
07-01-2023 12:51:05.347395,"(8.0, 12.0, 11.78)","(19.0, 23.0, 22.372093023255815)","(7.0, 9.4, 9.248648648648649)","(7.5, 9.6, 9.386046511627907)","(101.0, 170.0, 165.0)","(8.0, 10.0, 9.83125)","(1.75, 1.82, 1.810498753117207)"
07-01-2023 12:51:06.443415,"(8.0, 12.0, 11.78)","(19.0, 23.0, 22.372093023255815)","(7.0, 9.4, 9.248648648648649)","(7.5, 9.6, 9.386046511627907)","(101.0, 170.0, 165.0)","(8.0, 10.0, 9.837037037037037)","(1.75, 1.83, 1.8109501187648456)"
07-01-2023 12:51:07.447481,"(8.0, 12.0, 11.65625)","(19.0, 23.0, 22.372093023255815)","(7.0, 9.4, 9.211764705882354)","(7.5, 9.6, 9.357894736842105)","(101.0, 170.0, 165.0)","(8.0, 10.0, 9.845714285714287)","(1.75, 1.83, 1.8139583333333333)"
07-01-2023 12:51:08.466291,"(8.0, 12.0, 11.647058823529411)","(19.0, 23.0, 22.386363636363637)","(7.0, 9.4, 9.254545454545454)","(7.5, 9.6, 9.357894736842105)","(101.0, 170.0, 165.0)","(8.0, 10.0, 9.845714285714287)","(1.75, 1.82, 1.8138383838383838)"
07-01-2023 12:51:09.622527,"(8.0, 12.0, 11.647058823529411)","(19.0, 23.0, 22.386363636363637)","(7.0, 9.4, 9.254545454545454)","(7.5, 9.6, 9.32121212121212)","(101.0, 170.0, 165.0)","(8.0, 10.0, 9.845714285714287)","(1.75, 1.82, 1.815757575757576)"
07-01-2023 12:51:10.752466,"(8.0, 12.0, 11.647058823529411)","(19.0, 23.0, 22.386363636363637)","(7.0, 9.4, 9.254545454545454)","(7.5, 9.6, 9.362962962962964)","(101.0, 170.0, 165.0)","(8.0, 10.0, 9.82)","(1.75, 1.82, 1.8226373626373626)"
07-01-2023 12:51:11.827637,"(8.0, 12.0, 11.53125)","(19.0, 23.0, 22.386363636363637)","(7.0, 9.4, 9.254545454545454)","(7.5, 9.4, 9.36551724137931)","(101.0, 170.0, 165.0)","(8.0, 10.0, 9.672727272727274)","(1.75, 1.83, 1.823954802259887)"
07-01-2023 12:51:12.798271,"(8.0, 12.0, 11.76)","(19.0, 23.0, 22.386363636363637)","(7.0, 9.4, 9.254545454545454)","(7.5, 9.4, 9.36551724137931)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.721951219512196)","(1.75, 1.83, 1.8254468085106383)"
07-01-2023 12:51:13.828476,"(8.0, 12.0, 11.846153846153847)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.36774193548387)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.721951219512196)","(1.75, 1.83, 1.8254468085106383)"
07-01-2023 12:51:14.883454,"(8.0, 12.0, 11.846153846153847)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.36774193548387)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.721951219512196)","(1.75, 1.83, 1.8254468085106383)"
07-01-2023 12:51:15.982501,"(8.0, 12.0, 11.846153846153847)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.333333333333334)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.676923076923076)","(1.75, 1.83, 1.8255813953488373)"
07-01-2023 12:51:17.058203,"(8.0, 12.0, 11.711538461538462)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.333333333333334)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.733333333333334)","(1.75, 1.85, 1.8417894736842106)"
07-01-2023 12:51:18.068517,"(8.0, 12.0, 11.741379310344827)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.333333333333334)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.6, 9.5375)","(1.75, 1.85, 1.8417894736842106)"
07-01-2023 12:51:18.988320,"(8.0, 12.0, 11.741379310344827)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.305263157894737)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.6, 9.475)","(1.75, 1.85, 1.8453030303030304)"
07-01-2023 12:51:19.974458,"(8.0, 12.0, 11.741379310344827)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.305263157894737)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.6, 9.475)","(1.75, 1.85, 1.8417543859649124)"
07-01-2023 12:51:21.026013,"(8.0, 12.0, 11.741379310344827)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.290909090909091)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.6, 9.475)","(1.75, 1.85, 1.8417543859649124)"
07-01-2023 12:51:22.234667,"(8.0, 12.0, 11.642857142857142)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.290909090909091)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.6, 9.475)","(1.75, 1.85, 1.8409615384615385)"
07-01-2023 12:51:23.198745,"(8.0, 12.0, 11.642857142857142)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.290909090909091)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.6, 9.475)","(1.75, 1.85, 1.8462500000000002)"
07-01-2023 12:51:25.024043,"(8.0, 11.5, 11.3)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.333333333333334)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.507692307692308)","(1.75, 1.85, 1.8497841726618707)"
07-01-2023 12:51:25.998524,"(8.0, 11.5, 11.1)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.333333333333334)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.507692307692308)","(1.75, 1.85, 1.8497841726618707)"
07-01-2023 12:51:26.969029,"(8.0, 11.5, 11.1)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.333333333333334)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.507692307692308)","(1.75, 1.85, 1.849798657718121)"
07-01-2023 12:51:28.173136,"(8.0, 11.5, 11.1)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.333333333333334)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.507692307692308)","(1.75, 1.86, 1.8534562211981567)"
07-01-2023 12:51:29.213071,"(8.0, 11.5, 11.36)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.333333333333334)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.8, 9.516666666666666)","(1.75, 1.86, 1.8558959537572255)"
07-01-2023 12:51:30.215782,"(8.0, 11.5, 11.38135593220339)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.333333333333334)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.6, 9.488888888888889)","(1.75, 1.86, 1.8558959537572255)"
07-01-2023 12:51:31.389901,"(8.0, 11.5, 11.387096774193548)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.513636363636364)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.6, 9.548148148148147)","(1.75, 1.86, 1.8571337579617835)"
07-01-2023 12:51:32.444866,"(8.0, 11.5, 11.38135593220339)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.6, 9.4)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.6, 9.38076923076923)","(1.75, 1.86, 1.8655555555555556)"
07-01-2023 12:51:33.526797,"(8.0, 11.5, 11.335820895522389)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.388235294117647)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.4, 9.38076923076923)","(1.75, 1.87, 1.8655555555555556)"
07-01-2023 12:51:34.524281,"(8.0, 11.5, 11.335820895522389)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.4, 9.388235294117647)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.4, 9.38076923076923)","(1.75, 1.87, 1.8646938775510205)"
07-01-2023 12:51:35.536400,"(8.0, 11.5, 11.335820895522389)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.388235294117647)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.4, 9.38076923076923)","(1.75, 1.87, 1.8646938775510205)"
07-01-2023 12:51:36.778676,"(8.0, 11.5, 11.342857142857143)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.371428571428572)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.4, 9.107692307692307)","(1.75, 1.87, 1.8635000000000002)"
07-01-2023 12:51:37.934448,"(8.0, 11.5, 11.342857142857143)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.39322033898305)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.2, 9.066666666666666)","(1.75, 1.87, 1.8628985507246378)"
07-01-2023 12:51:38.996567,"(8.0, 11.5, 11.347222222222221)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.368253968253969)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.2, 9.149999999999999)","(1.75, 1.87, 1.8704761904761906)"
07-01-2023 12:51:39.995509,"(8.5, 11.5, 11.338235294117647)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.346268656716418)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.2, 9.3044776119403)","(1.75, 1.88, 1.8668493150684933)"
07-01-2023 12:51:40.934710,"(8.5, 11.5, 11.338235294117647)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.4, 9.346268656716418)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.4, 9.16)","(1.75, 1.87, 1.8658823529411765)"
07-01-2023 12:51:41.955401,"(8.5, 11.5, 11.338235294117647)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.303448275862069)","(7.5, 9.2, 9.145454545454545)","(101.0, 170.0, 166.66666666666666)","(8.0, 9.2, 9.286666666666667)","(1.75, 1.88, 1.8691286307053943)"
07-01-2023 12:51:43.065397,"(8.5, 11.5, 11.335820895522389)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.2, 9.145454545454545)","(101.0, 170.0, 169.52380952380952)","(8.0, 9.4, 9.286666666666667)","(1.75, 1.88, 1.8691286307053943)"
07-01-2023 12:51:44.192677,"(8.5, 11.5, 11.335820895522389)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.2, 9.129411764705882)","(101.0, 170.0, 169.52380952380952)","(8.0, 9.4, 9.286666666666667)","(1.75, 1.88, 1.8691286307053943)"
07-01-2023 12:51:45.157043,"(8.5, 11.5, 11.335820895522389)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.2, 9.129411764705882)","(101.0, 170.0, 169.52380952380952)","(8.0, 9.4, 9.286666666666667)","(1.75, 1.88, 1.8725988700564973)"
07-01-2023 12:51:46.140477,"(8.5, 11.5, 11.335820895522389)","(19.0, 23.0, 22.509090909090908)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.2, 9.129411764705882)","(101.0, 170.0, 169.52380952380952)","(8.0, 9.4, 9.286666666666667)","(1.75, 1.88, 1.880648148148148)"
07-01-2023 12:51:47.248360,"(8.5, 11.5, 11.194444444444445)","(19.0, 23.0, 22.927272727272726)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.2, 9.104761904761904)","(101.0, 170.0, 169.0909090909091)","(8.0, 9.2, 9.146341463414634)","(1.75, 1.89, 1.876007326007326)"
07-01-2023 12:51:48.307718,"(8.5, 11.5, 11.133333333333333)","(19.0, 23.0, 22.927272727272726)","(7.0, 9.4, 9.330434782608696)","(7.5, 9.2, 9.129411764705882)","(101.0, 170.0, 169.0909090909091)","(8.0, 9.2, 9.023076923076923)","(1.75, 1.89, 1.8780000000000001)"
07-01-2023 12:51:49.730418,"(8.5, 11.0, 11.209677419354838)","(19.0, 24.0, 23.52777777777778)","(7.0, 9.4, 9.284210526315789)","(7.5, 9.2, 9.129411764705882)","(101.0, 170.0, 169.0909090909091)","(8.0, 9.2, 9.084444444444443)","(1.75, 1.89, 1.8780000000000001)"
07-01-2023 12:51:50.831225,"(8.5, 11.5, 11.209677419354838)","(19.0, 24.0, 23.52777777777778)","(7.0, 9.4, 9.284210526315789)","(7.5, 9.2, 9.129411764705882)","(101.0, 170.0, 169.0909090909091)","(8.0, 9.2, 9.084444444444443)","(1.75, 1.89, 1.879329268292683)"
07-01-2023 12:51:51.814951,"(8.5, 11.5, 11.166666666666666)","(19.0, 24.0, 23.52777777777778)","(7.0, 9.4, 9.284210526315789)","(7.5, 9.2, 9.129411764705882)","(101.0, 170.0, 169.0909090909091)","(8.0, 9.2, 8.76818181818182)","(1.75, 1.89, 1.8807288317256161)"
07-01-2023 12:51:52.838607,"(8.5, 11.5, 11.185714285714285)","(19.0, 24.0, 23.52777777777778)","(7.0, 9.2, 9.127272727272727)","(7.5, 9.2, 9.129411764705882)","(101.0, 170.0, 169.0909090909091)","(8.0, 8.8, 8.77831325301205)","(1.75, 1.9, 1.8814225053078555)"
07-01-2023 12:51:54.077488,"(8.5, 11.5, 11.185714285714285)","(19.0, 24.0, 23.52777777777778)","(7.0, 9.2, 9.127272727272727)","(7.5, 9.2, 9.129411764705882)","(101.0, 170.0, 169.0909090909091)","(8.0, 8.8, 8.785)","(1.75, 1.9, 1.8907602339181286)"
